7072	0	Jony's barbecuing with water.	Jony's barbecuing meat over fire.
7073	0	The boy won his baseball game when he hit his coach.	The boy won his baseball game when he hit a homerun.
7074	1	it is colder in winter than summer	it is colder in summer than winter
7075	0	You are likely to find a tree on a Koala	You are likely to find a Koala on a tree
7076	1	The plane flew to Belize	The plane swam to Belize
7077	0	The dog ate the car inside the house	The dog ate food inside the house
7078	0	The grocery store has lumber on sale.	The grocery store has chicken on sale.
7079	0	Twins must have the same interests.	Twins may have the same interests.
7080	1	Lee swam in the ocean.	Lee swam in butter.
7081	0	There may be villages in the ocean	There may be villages on the mountains.
7082	0	Humans can explore the universe with the ship.	Humans can explore the universe with the spaceship.
7083	1	It was windy so they flew a kite.	It was hurricane so they flew a kite.
7084	1	Surgery develops as time passes	Surgery falls back as time passes
7085	1	The media should not hype or misrepresent the facts.	The media can hype or misrepresent the facts.
7086	0	helping others makes John feel shameful	committing perjury makes John feel shameful
7087	1	My cat jumped from the third floor unscathed	My cat jumped from the thirtieth floor unscathed
7088	1	Electric cars need electricity to drive	Electric cars need gasoline to drive
7089	1	Donalt Trump is President of the United States	Donald Trump is the Prime Minister of the UK
7090	0	he dies for his healthy body	he dies for his cancer
7091	0	Election is the process of selecting a criminal	Election is the process of selecting our leader
7093	0	he said he would marry a monkey tomorrow	he said tomorrow would be his wedding
7094	0	She does yoga in the mustache	She does yoga three times per week
7095	0	People should drink paint every day	People should drink water every day
7096	1	Kim is taking out the garbage.	Kim is dating the garbage.
7098	1	There are no living dinosaurs left in the world	There are still living dinosaurs in the world
7099	1	The man put some muffins in the microwave	The man put some buildings in the microwave
7100	0	books are made of glass	books are made of paper
7101	0	She went flying above the clouds in a submarine.	She went flying above the clouds in a plane.
7102	0	He cooked the sandles for dinner.	He cooked the chicken strips for dinner.
7103	1	writing a term paper requires focused attention	writing a term paper requires distracted attention
7104	0	I drove my apartment to Florida this summer.	I drove my car to Florida this summer.
7106	0	If there is the sun in the sky, usually we can also see the moon	If there is the sun in the sky, usually we can't see the moon
7107	1	The dog jumped over the fence.	The ant jumped over the fence.
7109	0	my sister eats some sand after lunch every day	my sister eats an an orange after lunch every day
7110	1	An actor plays a character in a play.	An actor plays games in a play.
7111	0	The criminal was sentenced to 2 years in library.	The criminal was sentenced to 2 years in prison.
7112	1	she took a pear and bit into it	she took a pen and bit into it
7113	1	My keys are made of silver	My keys are made of ice
7116	1	Everyone should get exercise every day.	Everyone should get stung by a bee every day.
7117	1	I saw it with my own eyes.	I saw it with my own ears.
7119	1	I can do my homework with a pen.	I can do my homework with chalk.
7120	0	There was a chicken flying.	There was a bird flying.
7121	1	The roof is an integral part of the house.	The yard is an integral part of the house.
7122	1	There are many planets in space.	There are many trains in space.
7124	1	tears filled my mother's eyes	tears filled my mother's ears
7125	1	People can row boats.	Boats can row people.
7126	0	It's hard to recognize what's in there in an objective painting	It's hard to recognize what's in there in an abstract painting
7127	0	Some gardens contains Dinosaurs	Some gardens contain flowers
7130	0	the girl wore chair in her neck	the girl wore necklace in her neck
7132	0	Homosexuality is socially fabricated and made-up.	Homosexuality is a naturally occurring sexual orientation.
7133	0	I caught a cold and I felt energetic	I caught a cold and I felt weak
7134	1	The baby cried for its mother	The tree cried for its mother
7135	0	a cow can kill you by slicing your neck with a knife with its hands	you can kill a cow by slicing its neck with a knife with your hands
7136	1	You find students in a school	You find mouses in a school
7137	0	Leaves fall from fence branches during autumn	Leaves fall from tree branches during autumn
7138	0	production shall be destroyed in order to meet customer requirements	production shall be scheduled in order to meet customer requirements
7141	1	The world is so vast	The world is so small
7143	0	All animals are very aggressive	Many animals are very aggressive
7145	0	He won the competition by sheer sadness	He won the game by sheer luck
7146	0	I drink a football	I drink coffee.
7147	1	He went to the bar in his car.	He went to the bar on a plane.
7148	1	taking a walk in the park can be good for your health	taking a dump in the park can be good for your health
7149	0	He put a whale on the shelf.	He put an orange on the shelf
7150	0	A human is a dog.	A human is a homosapien.
7151	1	We wear cotton jackets in winter.	We wear cotton jackets in summer.
7152	0	She paints with a spatula.	She paints with a paintbrush.
7153	0	The largest area on earth is the land	The largest area on earth is the ocean
7154	0	The  mat sat on the cat.	The cat sat on the mat.
7156	1	Travis rides his bike to school.	Travis rides his cat to school.
7157	0	Soldiers often need easy training.	Soldiers often need to undergo arduous training.
7158	1	Drinking and driving are very dangerous things.	Drinking and driving is a very safe thing.
7159	1	The cat wants to go through the door.	The fridge wants to go through the door.
7160	1	In order to do something correct you must take your time.	In order to do something correct you must consult a loaf of bread.
7161	1	She told her husband she had been shopping but had not bought anything.	She told her husband she had bought something but had not done any shopping.
7162	1	The woman writes in the book.	The woman writes in the sky.
7163	1	The tropical breeze was warm	The warm tropical breeze was cold
7164	1	Piano is a kind of musical instruments.	Piano is a kind of sport.
7165	1	He's stirring up vegetables.	He's flying.
7166	0	you need to take off your make-up with car	you need to take off your make-up with remover
7167	1	Gloves can be used to protect your hands.	Groves can be used to protect your hands.
7168	1	The movie was played on the tv which sat on the tabletop.	The movie played on her tabletop.
7169	1	I drank some coffee from a thermos.	I drank some cactus from a thermos.
7170	1	americans use dollars	frenches use dollars
7171	1	He is allergic to peanuts, so he never eats peanut butter	He is allergic to peanuts, so he often eats peanut butter
7172	0	People can ride a goat at summer	People can ride a bike at summer
7173	1	It's getting hotter and hotter, we need to turn on the air conditioner	It's getting hotter and hotter, we need to turn on the light
7174	1	I bought a necklace yesterday.	I bought a star yesterday.
7176	0	He took spoon for headache	He took tablet for headache
7177	0	There is cloud in the sewer	There is biogas in the sewer
7178	1	when I got to USA, I want to go and see the famous Statue of Liberty	when I got to Canada, I want to go and see the famous Statue of Liberty
7179	0	Tourists skating on the water	Tourists skating on the ice
7180	1	I go to the zoo to see lions on weekends.	Lions go to the zoo to see humans on weekends
7181	1	The teacher writes on the blackboard.	The teacher writes on a pencil.
7182	1	Mike can eat an egg.	Mike can eat an elephant.
7183	0	love is an episode in his dinner	love is an episode in his life
7184	1	There was a cockroach inside the can.	There was an elephant inside the can.
7185	0	students should be exposed to video games.	students should be exposed to artistic activities.
7186	0	Last Sunday, my family took a boat under the river.	Last Sunday, my family took a boat across the river.
7187	1	She turned on the fan to cool off on a warm day.	She turned on the dog to cool off on a warm day.
7188	0	There is a picture printed in the coffee	There is a picture printed on the coffee cup
7189	0	Fish can also live in the forest	Fish can only live in water
7190	0	Flashman is the role of Marvel Universe	Thanos is the role of the Marvel universe
7191	0	My Brother eats balls after Lunch every day	My Brother eats an orange after Lunch every day
7192	0	Players eat with a football.	Players play with a football.
7193	0	Wolves are faster than cheetahs	Cheetahs are faster than Wolves
7194	0	she's asleep, we should keep noisy	she's asleep, we should keep quiet
7195	1	she opens her mouth and begins to sing	she opens her eyes and begins to sing
7196	0	Drinking and driving is responsible behavior.	Drinking and driving is an irresponsible act.
7197	0	Would you like a cup of bread?	Would you like a cup of tea?
7198	1	Using a BBQ I made BBQ food	Using a BBQ I made a smoothie
7199	0	dragonflies like to collect honey	bees like to gather honey
7200	1	climbing a mountain requires physical fitness	climbing a mountain requires an apple
7202	0	The Arctic Pole is warmer than many places.	Antarctica is colder than many places.
7203	1	He opened the door	The door opened him
7204	1	Tigers eat meat	Elephants eat meat
7205	0	buying fresh fruits requires finding a local hospital.	buying fresh fruits requires finding a local produce stand
7206	0	Fires can be used to prevent death.	Fires can be a cause of death.
7207	1	They drove in the car together to the beach.	They drove in the car together across the ocean.
7208	1	High voltage will threaten human safety	High voltage will not threaten human safety
7209	1	my friend works 40 hours a week	my friend works 200 hours a week
7210	0	Dogs are similar to wolves in being pets.	Dogs are similar to wolves in being canines.
7211	1	the boy was playing a kite	the boy was playing with the clouds
7212	0	he poured petrol to set the fire off	he poured water to set the fire off
7213	0	He crumpled up the ruler and threw it into the dustbin	He crumpled up the paper and threw it into the dustbin
7214	0	Roadkill makes great party decorations	Balloons make great party decorations
7215	1	Fire engines are always red in color	Fire engines are painted red and not always red in color
7216	0	When people get hurt, we can call artists for help	When people get hurt, we can call doctors for help
7217	1	Dogs are reliable	Dogs aren't reliable
7218	0	In a solar eclipse the Sun comes between the Moon and the Earth.	In a lunar eclipse the Earth comes between the Moon and the Sun.
7219	1	The woman ran on the treadmill.	The woman ran on the water.
7220	1	I can see the pictures on the wall	I can hear the pictures on the wall
7221	1	The teacher is correcting the homework.	The teacher is correcting the literature.
7222	0	private car is a kind of public transport carrier	bus is a kind of public transport carrier
7223	0	Harry lives in the bottom of the sea	Harry lives in the bottom of the building
7224	1	a thief broke into his house and he called the police	an alien broke into his house and he called the police
7225	1	He ate a bag of chips for lunch.	He ate a bag of rubberbands for lunch.
7226	1	She went swimming in the lake.	She went swimming in the corn.
7227	0	You should put a leash off a fierce dog in case it hurt someone	You should put a leash on a fierce dog in case it hurt someone
7228	0	Hybrid cars pollute a lot in the city	Hybrid cars pollute little in the city
7229	1	Mineral water is drinkable	waste water is drinkable
7231	1	My rabbit likes radish	My rabbit likes to eat hair.
7232	0	He took his car to a baker to get fixed.	He took his car to a mechanic to get fixed.
7233	1	My mother buys a bag for me	My bag buys mother for me
7235	1	To make my bicycle stop, I squeeze the brakes on the handlebars.	To make my car stop, I squeeze the brakes on the handlebars.
7236	1	Coke is a carbonated drink	Pulsation is a carbonated drink.
7237	1	Bob bought the milk in the supermarket.	Bob bought the milk in a police office.
7238	0	He blew out the light	He blew out the candle
7239	1	The weather is very rainy today.	The weather is very stripy today.
7241	1	You may find a dress in the washing machine	You may find a stone in the washing machine
7242	0	Corgi is a rabbit	Corgi is a dog
7243	1	Wash your hands before eating	You must n wash your hands before eating
7244	0	The singer sings with a remote control.	The singer sings with a microphone.
7246	0	We cooked the barn	We painted the barn
7247	1	People usually wear trousers.	People usually wear chairs.
7249	1	He unlocked the door with a key	He unlocked the door with a fish
7250	0	Snow fell from the ocean.	Snow fell from the sky.
7251	0	I brush my teeth with a knife	I brush my teeth with a toothbrush
7252	0	Ice cream is hot	Ice cream is cold
7253	0	He was kicked off the train since he don't have a valid graduation certificate	He was kicked off the train since he don't have a valid ticket
7254	0	she made a film when she was still a dog	she made a film when she was still a teenager
7255	1	My mom swept the floor.	A cat swept the floor.
7256	1	The newspaper is made of paper	The newspaper is made of plastic
7257	0	You might find diamonds on a menu in a restaurant.	Something you might find on a menu in a restaurant is steak.
7258	0	She gave the toaster a bath.	She gave the dog a bath.
7260	0	He is as a fish out of water among friends.	He is as a fish out of water among strangers.
7261	0	I had a bad day and I was excited	I had a bad day and I was upset
7262	0	Peanut oil can be used to repel mosquitoes.	Essential balm can be used to repel mosquitoes.
7263	0	My robot and I like going hiking.	I like going hiking with my robot.
7264	0	apple is unhealthy for our life	apple is healthy for our life
7265	1	This peaked cap looks cool and fashionable.	This peaked cap smells cool and fashionable.
7266	1	he played in the beach with the waves	he played in the theater with the waves
7267	1	A shooter can fire a gun	A gun can fire a shooter
7268	0	Chilly powder is sweet in taste	Sugar is sweet in taste
7269	0	My mother served us chicken ice cream.	My mother served us chicken pot pies.
7270	1	I will walk to the next building	I will fly to the next building
7271	1	The umbrella sheltered us from the rain.	The umbrella sheltered us from the haze.
7272	1	The plane was full of people	The people were full of planes
7273	1	he bought headphones to listen to music in his phone	he bought spectacles to listen to music in his phone
7274	0	Deaf people like to listen to beautiful music	Deaf people like to watch movies
7275	1	Sesame oil makes the hotpot dip more delicious	Gasoline makes the hotpot dip more delicious
7276	0	Dolphins cutting their nails	Man cutting his nails
7277	1	I like to wear jeans	I like to wear helicopters
7278	1	He  gave a carrot  to a rabbit	He  gave  a bottle to a rabbit
7279	1	my parents feed their horse every day	my parents feed their house every day
7280	1	The boys crossed the river by swimming.	The boys crosses the river by flying.
7281	1	Smoking is bad for your health	Smoking has no effect on health
7282	0	Adding some vinegar to lemon juice will make it not too sour	Adding some honey to lemon juice will make it not too sour
7284	0	He bought a truck at the local grocery store.	He bought a pack of apples at the local grocery store.
7285	1	Temple, Church and Mosque  are the places where people pray	Temple, Church and Mosque  are the places where people sleep
7287	0	He put the shoe on his head	He put the shoe on his foot
7288	0	Sweaters are worn on the legs.	Trousers are worn on the legs.
7289	1	the student likes to play the piano	the dog likes to play the piano
7290	0	He had dinner in the morning	He had breakfast in the morning
7291	0	Love can give didespair	Love can give hope
7292	0	Coke is indispensable for human existence	Water is indispensable for human survival
7293	0	There was a theft here so I called the travel agency	There was a theft here so I called the police
7294	0	Water provides energy.	Gasoline provides energy.
7295	0	He brought a giraffe to the party.	He brought a present to the party.
7297	1	they were travelling in a plane in the air	they were travelling in a carpet in the air
7298	0	dragons exist in our real lives	dragons exist in our fantasy
7299	0	He took his bicycle to the doctor for repair	He took his bicycle to the mechanic for repair
7300	1	telephones can require electricity to work	Telephones can require water to work
7301	1	he ordered sandwich from the restaurant	he ordered sandwich from the saloon
7302	0	she takes her swimsuit during rainy days	she takes her umbrella during rainy days
7304	1	He lost his hair.	Dolphin lost his hair
7305	0	The boat can provide against the flood	The dam can provide against the flood
7306	1	The music is so loud, so I turn down the volume	The music is so loud, so I turn up the volume
7308	0	The color green is a combination of yellow and red	The color green is a combination of yellow and blue
7309	0	It was so hot that he sweated a ton	It was hot and he sweated all over the body
7310	0	I open the closet and see the sky	I open the window and see the sky
7312	0	he had a steak and a green bike	he had a steak and a green salad
7313	1	A vulture was flying low	A vulture was flying without wings
7314	1	People sweat when they're hot	People sweat when they are cold
7315	0	a green salad has only green vegetables, such as pork and cucumber	a green salad has only green vegetables, such as lettuce and cucumber
7316	0	Cars should pass at red lights	Cars should pass at green lights
7317	1	I like to bathe in the sun during the day.	I like to bathe in the sunshine at night.
7318	0	Swimming is something anyone can do.	Smiling is something anyone can do.
7319	0	The average winter temperature in Malaysia is below zero degrees	The average winter temperature in northern China is below zero degrees
7321	0	A boxer would never punch in a boxing match.	A boxer is likely to throw a punch in a boxing match.
7322	1	News programs provide us with the latest news and events.	Advertisement provides us with the latest news and events.
7323	1	I'm cooking a lasagna for dinner	I'm cooking a table for dinner
7324	1	He is wearing a green hat	He is wearing a green car
7325	0	You may find a intestine in the spinal cord	You are likely to find a nerve in the spinal cord
7326	1	For a vehicle to run, it must have gas.	For a vehicle to run, it must have vegetable oil.
7327	0	Squids live in rivers.	Crocodiles live in rivers.
7328	1	A car key is needed to power on the car	A snow scraper is needed to power on the car
7330	0	Amy got a bath on her literature paper.	Amy got a bad grade on her literature paper.
7332	1	he treats me so nice that I like him so much	he treats me so nice that I hate him so much
7333	0	He flew an airplane underground	He flew an airplane over the city
7334	0	I didn't want to go home because I didn't study.	I didn't want to go to class because I didn't study.
7335	0	She flew on a pizza.	She delivered a pizza.
7337	0	The giraffe walked into the living room.	The girl walked into the living room.
7338	0	He couldn't afford a second-handed car so he bought a new car	He couldn't afford a new car so he bought a second-handed car
7339	0	The ear is the organ to see	The eye is the organ to see
7340	0	The man upstairs has two heads.	The man upstairs has brown hair.
7341	1	We need to take an umbrella when it rains.	We need to take our bag on rainy days.
7342	1	You sometimes puke after getting drunk	You never puke after getting drunk
7343	0	I am washing my hands with oil.	I am washing my hands with soap.
7344	1	He eats Bread in breakfast	He eats brickstones  in breakfast
7345	0	My father has a bad tooth, so he goes to the vet	My father has a bad tooth, so he goes to the dentist
7346	0	my mother's mother is my grandfather	my mother's mother is my grandmother
7348	0	The fire is burning coldly tonight.	The fire is burning hot tonight.
7349	1	i am jumping	I am flying
7350	1	He drank a coffee after lunch	He drank a spider after lunch
7351	0	He cooks a bed in the pan.	He cooked milk in the pan.
7353	1	The whale swam through the ocean	The giraffe swam through the ocean
7354	1	Headphones can play music.	axe can play music
7355	1	The restaurant serves food for earning money.	The restaurant serves food free of charge.
7356	0	he bought milk for his plant and kept in the fridge	He bought milk for his cat and kept in the fridge
7357	0	Driving through the sidewalk should be accelerated	Driving through the sidewalk should be slow down
7359	1	You can buy a computer in an electronics store	You can buy a chair in an electronics store
7362	0	If you don't eat anything all day, that is called eating fast.	"If you don't eat anything all day, that is called ""fasting."""
7363	0	There must be trams, since there is no railway on the road	There can't be trams, since there is no railway on the road
7364	0	My mother gave birth to me when she was 3 years old	My mother gave birth to me when she was 30 years old
7368	1	for breakfast I had one thick slice of bread	for breakfast I had one thick slice of water
7369	0	Mobiles are used to cleaning	Mobiles are easy to carry
7370	1	You are likely to find a weasel in a hole in the ground.	You are likely to find a shark in a hole in the ground.
7371	0	He walks 100 miles daily to keep fit.	He walks 2 miles daily to keep fit.
7372	1	Milk comes from a cow	Milk comes from an apple
7373	0	People sell candles at birthdays.	People blow out candles at birthdays.
7374	1	I cannot enter my house as I lost my key.	I can enter my house as I lost my key.
7375	0	The more you play, the better your grades will be.	The harder you study, the better your grades will be.
7376	0	If you want the audience to laugh, you should say something frightening.	If you want the audience to laugh, you should say something humorous.
7377	1	Dad goes to work by subway.	Dad goes to work by spaceship.
7378	0	The six men were Weijun's fathers.	The six men were Weijun's brothers.
7379	1	He turned on the air conditioner with a remote control.	He turned on the air conditioner with a straw.
7380	1	A strawberry is a fruit.	A camel is a fruit.
7381	1	I saw a tiger in the zoo yesterday	I saw a tiger in the sky yesterday
7382	1	She put a turkey into the oven to bake.	She put a cell phone in the oven to bake.
7384	0	The box put the child on the shelf.	The child put the box on the shelf.
7385	1	he beat the burglar who robbed him	he kissed the burglar who robbed him
7386	0	He left his luggage in the airport, thus the luggage have to go back	He left his luggage in the airport, thus he have to go back
7387	0	He poured orange juice on his cereal.	He poured milk on his cereal.
7388	0	My house is homosexual.	My house is white.
7389	1	He planted corn in the soil	He planted corn in water
7392	0	Watch is a food thing	Watch is a time seeing thing
7393	0	Tim fell asleep because of the interesting TV show	Tim fell asleep because of the boring TV show
7394	1	He put a goldfish in the toilet.	He put a toilet in a goldfish.
7395	0	I cut the paper with erasers	I cut the paper with scissors
7396	0	Tight shoes are comfortable.	Tight shoes cause discomfort.
7399	0	He always yells at people when he's happy.	He always yells at people when he's angry.
7400	1	he hurried to the airport to catch the plane	he hurried to the supermarket to catch the plane
7401	0	You should spit banana seeds when eating bananas.	You should spit grape seeds when eating grapes.
7404	1	he takes the cat back home	He takes the dinosaur back home
7405	0	Tom eats the newspaper.	Tom reads the newspaper.
7407	1	I will take the plane to Japan from China tomorrow	I will take the subway to Japan from China tomorrow
7409	1	Peanuts can be used to extract oil.	Apples can be used to extract oil.
7410	0	She cooked with a car.	She cooked with a bowl.
7411	1	A fish lives in the water.	A fish lives on the moon.
7413	0	Car is a very good mode of water transport	Boat is a very good mode of water transport
7414	1	For breakfast, I like to eat a boiled egg on toast.	For breakfast, I like to eat a boiled shoe on toast.
7415	1	people often say that a dog is man's best friend	people often say that a dog is man's best ball
7416	0	To play football, you need pigs, grass, paint, and plastic.	To play football, you need a ball, cleats, a field, and pads.
7417	1	The boy chased the cat	The cat played golf
7418	0	she liked feeling overfed	she suffered pain from being overfed
7419	1	The sun shines on the earth	Shoes shine on the earth
7420	0	Goldfish can blink.	Goldfish can't blink.
7421	0	Dad washes his feet before every meals	Dad washes his hands before every meals
7422	0	the teacher entrusted my son with the class dinosaur for the holidays	the teacher entrusted my son with the class hamster for the holidays
7423	0	lighting a match is for creating a flood	lighting a match is for creating a flame
7424	0	the dog drives to and from work every day	I drive to and from work every day
7425	1	Squirrel coarse storage of pine nuts for winter	Squirrel coarse storage of honey for winter
7427	1	High school can be done after completing middle school.	high school  is done in the hotel.
7428	1	A baseball bat can be made of wood.	A baseball bat can be made of jello.
7429	1	The grown man slept in a comfortable bed.	The grown man slept in a comfortable match box.
7430	1	Coffee is bitter.	Sugar is bitter.
7431	1	Planes fly in the sky	Planes fly underwater
7432	1	It's important to do your homework to get good grades	It's important to do laundry to get good grades
7433	1	Snakes shed their skins as they grow	Snakes never shed their skins
7434	0	If you want to take a bus, you do not need to buy a ticket	If you want to take a bus, you need to buy a ticket
7435	1	the people who have mental issues need someone to talk to	the people who have mental issues need someone to fight with
7436	0	The whale swims in a bathtub.	The whale swims in the ocean.
7437	1	He didn't think the meal was salty enough so he put in some salt	He didn't think the meal was salty enough so he put in some vinegar
7438	0	you can buy tomato plants at the hospital	you can buy tomato plants at the nursery
7439	1	Brushing your teeth regularly is good for your teeth.	Eating more sugar regularly is good for your teeth.
7440	1	He rakes leaves in his backyard in the autumn.	He rakes leaves in his backyard in the spring.
7441	0	I am waiting for the train at the bus station	I am waiting for the bus at the bus station
7443	0	In school, you should not obey the rules and regulations.	In school, you should obey the rules and regulations.
7444	0	Her grandmother drank a beautiful sweater.	Her grandmother knitted a beautiful sweater.
7445	1	The last thing you do when you go to see a movie, is go home.	The last thing you do when you go to see a movie, is buy popcorn.
7446	0	She stubbed her toe and it was euphoric	She stubbed her toe and it was not pleasant
7448	0	The phone is dead, so it is turned on	The phone is dead, so it is turned off
7449	1	You should find a computer that's on the net	You should find a computer that's on the Mars
7450	0	He took a whale out of his schoolbag	He took a pen out of his schoolbag
7451	0	"We say ""goodbye"" when we meet someone."	"We say ""hello"" when we meet someone."
7453	0	It is likely that she will get into university with her fail in the qualifying exam	It is likely that she will get into university with her pass in the qualifying exam
7454	1	Dictionary can explain the meaning of a word.	Dictionaries can explain some laws of nature.
7456	0	eggs are from chicken farmers' body	eggs are from hens' body
7457	1	He is drinking a bottle of cola.	He is drinking a bottle of bleach.
7458	0	You can buy people at the mall.	You can buy food at the mall.
7459	1	Green plants can photosynthesize in sunlight	Cats can photosynthesize in sunlight
7460	0	I put a forkful of steak in my book	I put a forkful of steak in my mouth
7461	1	The cops arrested the Thief	The Thief arrested the cops
7462	1	Since he was diabetic he had to take insulin shots regularly.	Since he was diabetic he ate more milkshakes.
7463	0	She brought two kilograms of electricity to home from market	She brought two kilograms of apple to home from market
7464	0	The public is annoyed with the quick response of police in that accident	The public is satisfied with the quick response of police in that accident
7465	1	This fossil has existed for tens of thousands of years.	This people has existed for tens of thousands of years.
7466	0	If you want to survive on a deserted island, you need to find money	If you want to survive on a deserted island, you need to find water
7467	1	I cut a coconut from the tree and let it fall to the earth	I cut a coconut from the tree and let it fall to the space
7468	1	The pilot flew an airplane	The biscuit flew an airplane
7470	1	The sea is salty	The sea is sweet
7471	0	The pilot was not even injured after the air crash since he had watch with him	The pilot was not even injured after the air crash since he had parachute with him
7472	1	Everyone has different interests and hobbies.	Everyone has the same interests and hobbies.
7473	1	Mike put on running shoes to go running.	Mike put on dance shoes to go running.
7474	1	Traffic police stand guard at the crossing.	Traffic police stand guard at home.
7475	1	During the day, the sky is usually blue.	During the day, the ocean is usually yellow.
7476	1	If you have homework, do it on time so that the teacher won't blame you.	If you have homework, don't do it on time so that the teacher won't blame you.
7477	0	He ran as fast as a jet plane	He ran as fast as a dog
7479	1	It rained last night and the road was wet	It rained last night and the road was dry
7480	0	snakes have many legs	snakes have no legs
7481	0	He went to the toy store to eat.	He went to the restaurant to eat.
7482	0	The car ran on the railway.	The car ran on the highway.
7483	1	My brother placed the car inside the box.	My brother placed the nuclear reactor inside the box.
7484	0	Birds fly in the sea	Birds fly in the sky
7485	0	We can't take an umbrella on a sunny day.	We take umbrellas on a rainy day.
7486	0	Broccoli grows on trees	Broccoli is full of vitamins
7487	1	Most people that live in Germany speak German.	Most people that live in China speak German.
7490	1	a chef must be able to cook	a doctor must be able to cook
7492	0	When I get into my car, I saw a giraffe on the wheel	When I get into my car, I saw a spider on the wheel
7493	0	Low blood pressure is a hazardous way to diet and lose weight.	A diet is a great way to lower blood pressure, and lose weight.
7495	1	Everyone eventually dies.	No one ever dies.
7497	1	Children like to make snowmen in winter	Children like to make snowmen in summer
7498	1	A magnifying glass magnifies objects insight	A magnifying glass zooms out objects insight
7499	1	Oranges are round, juicy, and sweet.	Oranges are purple, dry and sweet.
7500	1	I can see the light of the lamp	I can smell the light of the lamp
7501	1	The troop detected enemy plane with their radar	The troop detected enemy plane with their medal
7502	0	The player's fans all want his tears	The player's fans all want his autograph
7503	0	New York is a country	New York is a city
7505	1	The firm has over 500 employees.	The firm has over 500 employers.
7506	0	There are twenty months in a year	There are twelve months in a year
7507	0	I go to the library to sing.	I go to the library to read books.
7508	0	People went into the alpaca to work.	People went into the skyscraper to work.
7509	0	Wastewater is rich in nutrients	Milk is rich in nutrition.
7510	0	the car moor is powered by water	the car engine is powered with gasolin
7511	1	fruit salad is a healthy food serving	junk food is a healthy food serving
7512	1	The sunlight is so strong, so I close the curtain	The sunlight is so strong, so I open the curtain
7513	1	I took a shower	I took a fire
7515	1	this dress looks very good	this dress tastes very good
7517	1	He sat on the chair.	He sat on the table.
7518	0	Cats like to catch lions.	Cats like to catch mice.
7519	0	He turned on the radio before he is going to make an U turn	He turned on the indicate before he is going to make an U turn
7521	0	You often find aardvarks in shoes. .	You often find feet in shoes
7522	1	A charger is used to charge a device	A blanket is used to charge the device
7525	0	You are likely to find a small crocodile in a park	You are likely to find a small dog in a park
7526	1	Some lemon juice will help to cure your cold	Some lemon juice will help to cure your cancer
7527	1	Ward likes to walk his dog in a sunny day	Ward likes to walk his dog in a rainy day
7528	0	Romance movie is exciting and a little violent.	Action movie is exciting and a little violent
7530	0	Many people like to drink gasoline.	Many people like to drink fruit juice.
7531	1	She wears a nice pair of earrings in her ears	She wore a nice pair of earrings around her neck
7532	1	I put the dog in the dog house.	I put the dog in the coffee mug.
7533	0	Examination results are not important to students.	Examination results are very important for students.
7536	1	They went camping and lived in tents.	They went camping and lived in five-star hotels.
7537	1	Peter lied and his mother punished him	Peter lied and his mother praised him
7538	1	my brother drink water every day	my brother drink petroleum every day
7539	0	Her bicycle ran out of gas.	Her car ran out of gas.
7540	1	Mike's car accelerates quickly when he hits the gas.	Mike's car stops quickly when he hits the gas.
7541	0	People spend time in the gym in order to learn math	People spend time in the gym in order to lose weight
7542	0	The river flows up the mountain.	The river flows down the mountain.
7543	1	The fishermen caught the fish in the lake.	The fishermen caught the monkey in the lake
7544	0	the process of learning English is the process of building plane	the process of learning English is the process of building willpower
7545	1	The core of the peach is too hard to eat.	The core of the banana is too hard to eat.
7546	1	Only mammal mothers can make milk for their babies.	Only insect mothers can make milk for their babies.
7547	0	Since the time is running out, he chose to walk to the airport instead of taking a taxi	Since the time is running out, he chose taxi instead of taking bus to the airport
7548	0	rain falls from stars	rain falls from clouds
7549	0	The patient is recovering from illness in a market.	The patient is recovering from illness in the hospital.
7550	0	She drove her house to the store	She drove her car to the store
7551	1	The cow is eating grass on the grassland	The cow is hunting on the grassland
7552	1	Coffee will make people very awake	Coffee will make people very sleepy
7553	1	He goes to the shooting range to practice his accuracy with a firearm.	He goes to the shooting range to purchase power tools.
7554	1	Primary school teachers worry about their students.	Primary school teachers worry about their students' grandparents.
7555	1	Mercedes-Benz is a brand of automobiles	Mercedes-Benz is the name of an animal.
7556	1	stealing a lot of merchandise can land a person in jail	buying a lot of merchandise can land a person in jail
7557	1	I travel by plane from continent to continent.	I travel by pigeon mail from continent to continent.
7558	0	Lions blood sucking	Mosquito blood sucking
7559	1	David flied from China to America in two days	David swam from China to America in two days
7561	0	Lions can climb trees	Leopards can climb trees
7562	0	If you want to buy clothes, you must choose to use Amazon.	If you want to buy clothes, you can choose to use Amazon.
7563	1	A man walked into the bank and made a deposit	A man went to the pool and deposited cash
7564	0	You are likely to find plane in room	You are likely to find chair in room
7565	0	Beef stew should be cooked at 3,250 degrees for 36 hours	Beef stew should be cooked at 325 degrees for 3 hours
7567	0	The phone sold well because customers think it lacks of innovation	The phone didn't sell well because customers think it lacks of innovation
7568	1	Four plus six equals ten	Ten plus six equals ten
7569	0	The bathroom is for eating	The bathroom is for bathing
7570	0	Cars can drive faster than a plane.	Cars can drive faster than a toy car.
7571	0	he put the sock on the drum.	He put a sock on his foot.
7572	1	Rebooting your phone helps clear the cache out of the memory.	Rebooting your phone fills up the memory with cache.
7573	1	Iron can melt	Air can melt
7574	1	Grandpas are always the parents of someone.	Women are always the parents of someone.
